0.0023807175	-0.041502297	-0.0075206645	0.03788947	-0.03346266	-0.026040578	0.028467823	0.026262034	0.012995575	-0.0034490228	0.012454223	-0.048648667	-0.018763602	-0.029412925	-0.01725974	-0.03424704	-0.003103625	-0.041710246	0.029288378	-0.023520935	-0.03899286	0.01717433	0.008601736	0.027401272	0.018870939	-0.016190052	0.038300063	-0.026253914	-0.034023322	-0.0045266263	-0.008091547	0.031685714	0.0086895935	-0.017539106	-0.0011386164	0.01859678	-0.005442679	-0.015021373	-0.047513556	-0.011565257	0.013924789	0.02133229	0.034124125	-0.027733374	-0.044906735	-0.04938486	-0.048162557	-0.035368025	0.00040926784	-0.012616206	-0.034895528	-0.01815375	-0.03170072	-0.02339065	0.027955282	0.04534656	0.04085325	0.044298086	0.0428305	-0.007501494	-0.0052510127	-0.026801288	0.020661365	-0.017685365	0.047887836	-0.049776923	-0.0043329224	-0.0052376613	-0.0294701	0.036585834	-0.015741669	-0.0032197237	-0.03871143	-0.034930706	-0.009755753	0.01879749	0.0040336363	0.032116007	-0.026973559	-0.04819385	-0.045197047	0.010555029	-0.017708696	0.038132135	0.028549563	-0.03250575	0.0020103343	0.048979703	-0.042974222	0.02713697	-0.046396103	0.04121471	-0.018561292	0.02958263	-0.042756107	-0.04944065	0.026550282	0.035714243	0.020675037	-0.00024241209	0.03343484	0.045545008	-0.008329712	0.008509446	-9.665638e-05	0.03186563	0.031066824	-0.040604092	-0.044670284	0.013365541	-0.026797963	0.014767434	0.008490097	0.005957447	0.013371918	-0.04253173	0.00018451363	-0.0060971268	-0.012282502	-0.045781996	-0.043506086	0.040337455	-0.02437818	-0.023303652	-0.015647292	0.039476704	-0.03340844	-0.0244254
-0.089339055	-0.020970961	-0.02969095	-0.06333241	0.05136188	0.017003316	0.016105758	0.062295545	0.01934098	-0.031296063	0.067136765	0.030097473	-0.037339408	0.009253167	0.02056447	-0.077487834	0.096367896	-0.041533716	0.031555362	-0.05704255	-0.005505767	-0.05634017	-0.026757227	-0.04963724	-0.006211434	-0.07363351	0.028313076	0.02425177	0.014823713	0.0049753683	0.016729051	-0.005834117	-0.060888328	0.010135104	0.041321628	0.08803167	-0.056220114	-0.006252277	0.07126231	-0.04395884	-0.017026111	-0.0070767417	0.09327839	0.077662066	0.024882196	-0.0009116872	0.0056721633	0.09140761	0.0018825749	-0.07656543	0.013670272	-0.0061488436	0.03730319	0.06390888	0.016013402	0.024957512	0.028657222	-0.07839667	0.0944949	0.039586835	-0.01898388	-0.03994065	0.052425586	0.06766928	0.0153171355	0.040241603	-0.06539126	0.056799	-0.06768386	-0.08288979	0.06389584	-0.05503892	-0.008321015	-0.055089794	0.05729267	-0.014837126	-0.064000264	-0.037427153	0.011515057	0.0042350595	-0.0010392321	0.07813487	0.05948861	-0.10004501	-0.019631729	0.019601613	0.02753225	0.08315667	-0.086722165	0.03353049	-0.0068733906	-0.018007841	-0.07442171	-0.095990896	0.014992437	-0.07892995	0.0728023	-0.03093683	0.03259804	0.06647292	-0.03849977	0.062397383	0.08700865	0.06412704	-0.058736965	0.018914072	-0.090794474	0.043232508	0.0006349348	0.023816703	-0.024743745	0.02832843	0.07086546	-0.018917764	-0.056964602	0.043677386	0.07059028	-0.010943044	0.047683254	-0.058473814	-0.0395149	0.043496992	0.067130536	-0.09300517	0.033670798	-0.004565377	0.031286113	-0.04032879
-0.0033027788	-0.04924033	0.00023564679	-0.032858405	-0.035333317	-0.016607804	0.054194838	0.01573771	0.066152014	-0.057589956	0.099644735	0.10168877	0.07239076	0.0498461	0.008292855	0.03427489	-0.05497093	-0.027164506	-0.042414427	0.034054495	-0.018070186	-0.010707136	-0.08577175	0.080037616	-0.05577275	-0.084768064	-0.06462018	-0.08692554	0.040620014	-0.06088206	-0.043082062	-0.08354317	-0.016819436	0.002686783	-0.0029347395	-0.0765697	0.0041389386	0.021545812	-0.028163455	0.016586287	0.07773713	-0.04491763	-0.023201037	-0.040185083	0.035759356	-0.00077601353	0.0571004	0.03199453	-0.06004393	-0.038372453	0.057713572	-0.04145328	0.00023317958	-0.10434309	0.024703726	-0.008558092	0.07755008	-0.037897285	0.033260074	0.037217963	-0.066027105	0.006079406	0.024533989	-0.082734965	-0.098582216	0.05121917	-0.08875914	0.07107626	0.0865088	-0.042955093	0.09912005	-0.10507848	0.05678088	-0.047187448	0.009329951	-0.07143455	-0.014485859	-0.055474184	0.024921082	0.061398163	-0.065585986	0.028117191	0.0014895138	0.030776681	-0.08718904	-0.06742965	0.067353114	-0.024742164	-0.045736413	0.06784892	0.047631364	-0.05679752	0.096657775	0.09631096	-0.016362464	-0.07160317	0.020728298	-0.0067841816	-0.055764407	0.059991974	0.101465926	0.029492488	0.05460957	-0.081806734	0.052008953	0.04735783	-0.0046007447	-0.10177121	0.05622588	-0.015645005	0.017249577	-0.08102361	-0.07633561	0.03914842	-0.03319736	-0.062337182	-0.025307884	0.052981436	0.014851813	0.04421335	0.09814412	-0.08770033	-0.0075626276	-0.04794699	0.025660576	0.059498962	0.02212394	-0.017052796
-0.033360224	-0.010615781	-0.00071006507	-0.027607925	-0.0030168733	-0.092849225	-0.08762029	0.05389064	-0.02681385	0.016223103	0.034886647	-0.037209865	-0.02873521	-0.051321644	-0.0052287853	-0.02171264	0.052098792	-0.008325597	0.0051369686	0.0062567187	0.08611859	-0.041164115	-0.05543438	-0.08817263	0.0059439726	0.020672495	-0.03414668	-0.037400063	-0.107093886	-0.0646135	0.09766433	0.057702962	-0.076368734	0.017307559	0.05259933	0.09156795	-0.002321064	0.05959656	0.0042746444	-0.043826513	0.0781831	0.04723128	-0.07022797	-0.006250766	0.07285437	0.015304095	-0.07276747	0.06703583	-0.035999633	-0.05549448	-0.07147316	0.023311317	0.0018798102	-0.051785693	-0.08629079	-0.057615865	0.03385502	-0.00098894	0.030439517	0.07670355	-0.0047651376	0.0015969756	-0.072029695	0.024935087	0.09539227	0.084245466	0.09631759	0.0035480566	0.049417607	0.042536043	-0.10643607	0.022001244	-0.07241934	-0.068936504	0.034076743	0.04065426	-0.08057644	0.06079048	-0.028547775	-0.008841198	-0.048788674	-0.010320508	-0.099890314	-0.033556297	-0.051931985	0.017650813	0.0034838172	0.03293348	-0.04701942	0.065162644	0.0730573	0.06927512	0.026858162	0.050300814	0.066055946	-0.019508613	0.038316835	0.059617326	0.04751178	0.00065895973	-0.06408785	-0.11002465	0.004825416	-0.02480746	-0.0085342815	0.093665205	0.03984647	0.039528124	-0.06882715	0.09155879	-0.07885678	0.08614393	-0.023757428	-0.08542199	-0.027895078	-0.012220341	-0.07743926	0.046236247	0.010616993	0.05353503	-0.02229564	-0.09546037	-0.072853476	-0.022945562	0.089520335	-0.09220225	-0.029387886	-0.0036574923
0.06359726	0.056770805	0.04172027	0.08091708	-0.06688511	-0.03482288	0.023100246	-0.07696481	0.058657378	0.10238938	-0.07023243	0.06580482	0.08838543	-0.0039720763	0.07891775	-0.0059354855	0.090753436	0.09358926	-0.083876014	-0.026106374	0.048912644	0.009243928	-0.0037098003	-0.069889486	0.0857485	-0.08847494	-0.07804272	-0.08314448	0.05432185	0.0022816914	0.08799521	-0.0514205	-0.009492466	-0.04304255	-0.043429896	0.03435893	-0.0332491	0.0004520174	0.06767533	-0.046903674	0.025563048	0.088675655	0.023642955	0.07116152	0.040206444	0.029396059	-0.017846294	-0.04954697	0.08573919	-0.10842636	0.07032598	-0.01715036	-0.05616387	-0.06771482	-0.076470606	-0.05389586	-0.09364322	-0.061056565	-0.023953395	-0.06695846	0.076738834	-0.023140533	-0.01153626	-0.0573918	-0.008833439	-0.017566824	-0.08627615	-0.057223633	0.092501685	0.018561123	0.045387164	0.017425425	0.08446466	0.032711852	-0.0022307348	0.01091123	-0.0065159886	-0.029170109	-0.06394431	0.007842648	0.058808766	-0.06378918	0.08419305	-0.060656417	0.07433267	-0.024065448	-0.058700643	-0.064989656	0.065437034	0.09856138	-0.015714305	-0.10340727	-0.06361521	0.051107693	-0.07395006	0.070374064	0.076572515	-0.01337853	0.05620237	0.03361546	0.096606195	-0.034055762	0.09078323	-0.062439032	-0.099972144	-0.077157296	0.08081814	-0.030190233	0.016865429	-0.09689581	0.02979715	0.025078552	0.08647105	-0.029461099	-0.09635484	0.054606862	-0.0019158912	-0.012501748	0.010636762	0.08360229	0.037371676	-0.02279145	0.07685458	-0.0066001397	0.08732725	-0.04449748	0.039473858	0.07290244
0.064099565	0.0068916646	-0.026704038	0.056222934	-0.06879712	0.04255767	0.04019571	0.06415177	0.025271567	0.025245775	-0.07338038	0.08328446	0.091122404	-0.06499824	-0.012460218	-0.041243397	-0.043251477	-0.041191105	0.026597911	-0.059499208	0.05881212	-0.07492875	-0.06949539	0.085386656	0.036240295	-0.029272081	-0.03905931	0.062048566	0.020406486	0.060135756	-0.03634352	0.073107935	0.0024944772	-0.050867688	-0.093401864	0.08550409	-0.009218352	-0.057154667	-0.05520582	0.06388442	-0.013369933	0.06633488	0.03304012	0.10128604	0.0737686	-0.026355008	-0.041551005	-0.03197329	-0.015907127	-0.09295068	0.085842654	0.034970123	-0.04057677	0.09338879	-0.017257592	0.012386776	0.06372247	-0.028253382	0.091982506	-0.08945558	0.023589157	-0.047916166	0.055970408	0.016791306	-0.021420313	0.009399324	0.062463827	-0.07253746	0.078826025	-0.069131695	0.039967287	-0.021247284	0.051375967	0.05812178	0.05066408	-0.07537384	-0.059947003	-0.0103312675	-0.013586324	0.022843525	-0.000994583	0.058958504	-0.10408233	-0.05349472	-0.023056975	0.0034974846	-0.049238224	-0.062704146	-0.016797422	-0.076477	-0.018263333	-0.057082757	0.08255674	-0.070337154	0.02487791	0.069775335	0.0674026	-0.052997157	0.029439982	0.052868012	0.034747712	-0.02044981	-0.0092376415	0.030828966	-0.01401627	0.036435965	0.0044570803	0.009458068	0.0764346	-0.087601446	-0.02292112	0.09178487	-0.02431483	-0.077388756	0.06424099	-0.02042461	0.0018768148	-0.0383135	-0.025465408	0.05448476	0.08407714	0.017045593	0.053026464	-0.085202046	0.07292993	0.06980759	0.08497597	0.0371933
0.077703446	0.08182148	-0.019112619	0.037956573	-0.03191009	-0.042863168	0.09088582	0.013945355	-0.08503885	-0.0030854912	-0.08367555	-0.07021355	0.044266045	-0.08011798	-0.04473998	-0.09173537	0.0517359	-0.03584027	-0.07967478	0.016588941	0.057120614	0.07412932	-0.014464476	-0.055543087	0.0790182	0.008410897	0.01739435	-0.05317265	0.03402526	-0.078498825	0.06604783	0.05922208	-0.027679699	-0.062911704	0.047479667	-0.08224417	0.070738785	0.10184006	-0.078162774	-0.00044447056	-0.10478226	-0.078687064	0.028088318	0.07672564	0.019689877	-0.059068214	-0.07520094	0.061213955	0.10834426	0.100576445	0.048433803	-0.091089755	0.06578858	0.029809862	-0.07113525	-0.016598837	0.0801696	0.026628422	0.09396208	-0.06956557	0.034062944	0.06251013	0.08040858	-0.06550461	-0.041738417	-0.035527404	-0.069841914	-0.029260056	0.09719405	0.057772752	-0.030369103	0.016916493	0.049982443	0.027730102	0.03643968	0.08789077	-0.041668903	0.082053706	-0.0703782	-0.009560247	-0.011456168	-0.088008374	-0.043179646	-0.027304891	-0.009577391	0.101364546	-0.1053016	-0.11486899	0.059334025	-0.0057082097	-0.036761813	0.034559596	-0.033373393	0.047242943	-0.041644946	0.037529636	0.06598861	-0.01826708	0.03452958	0.05757712	0.017956095	0.08799382	0.023285951	0.02489783	0.11658238	0.09496967	-0.032126136	0.044019405	-0.103791445	-0.06836085	-0.09597218	-0.06713301	0.06569939	-0.027723223	0.052913688	0.0038485795	0.06284369	-0.10563939	0.04423199	-0.07793678	0.10688976	-0.08607357	-0.040200777	0.050398234	-0.07292593	0.06895948	-0.06617249	-0.043243155
0.064888485	0.10039209	-0.039926913	0.0797327	-0.048965406	0.0021557943	-0.012751912	0.044254266	-0.013384753	0.014289287	0.0699828	-0.072142795	0.046187047	0.07667313	0.029568207	0.025451176	0.017126307	0.11240031	0.036010295	-0.09648921	0.02742861	0.07620881	0.023323702	-0.09421323	-0.0810624	0.11043746	-0.028155038	0.09005002	0.06093755	-0.041693185	-0.048532948	-0.09851413	0.07182662	0.08614068	0.010332457	-0.009277157	-0.102497034	0.108485274	0.0319804	0.08876268	-0.026733898	0.10120833	0.0076318975	-0.08491023	0.039205663	0.0018978915	-0.033560418	-0.041857693	0.04412582	-0.07385596	-0.099541135	-0.028389955	0.05010812	0.09616204	-0.03841336	-0.08252534	-0.035053283	0.05796219	-0.047637306	-0.051682435	0.052417178	0.061378397	-0.05299175	0.062149458	-0.009922886	0.08938127	0.10060391	-0.056981917	-0.044021267	0.05289725	-0.08582144	0.08616967	0.031535998	0.08568171	-0.003132443	-0.10932155	-0.009937775	0.06331722	0.02873823	0.014561806	0.07040572	-0.10918839	0.044729535	0.05624852	-0.019309275	-0.04614323	-0.06958845	-0.06871859	0.06581504	0.09322776	0.0476159	0.00827066	0.06151065	0.09028515	0.06065533	0.030468322	0.04207368	-0.08056643	-0.0029355306	0.041880812	0.011461016	-0.027861299	0.07793918	-0.0143366065	-0.043928593	-0.10183274	-0.044939727	-0.0005174929	0.0626962	-0.027690256	-0.045276683	0.037761394	0.08264163	-0.010555455	0.10262767	-0.046802495	-0.05231062	0.010494577	0.015744068	0.1053316	0.090199806	0.10554499	-0.06859287	-0.085662976	-0.048864067	-0.08773769	0.017168842	0.01368718
-0.025820656	-0.025985042	-0.11507413	0.07005803	0.0716376	0.10951355	-0.08575909	0.08910696	0.09217736	-0.099299766	-0.06827497	-0.08057529	-0.08622029	0.04282949	0.0105383685	-0.0936252	0.07258799	0.041249745	0.040093552	-0.038313482	-0.07356018	0.05739983	-0.080972865	0.052014828	0.03257331	0.05069137	0.042407587	-0.046291348	-0.065673426	-0.098527566	-0.069598936	0.061361127	-0.10202036	-0.07728257	-0.044731606	0.032680817	-0.023302652	-0.059722748	-0.027930776	-0.018879935	0.024465378	-0.06920971	0.08182723	-0.066500194	0.033252463	0.07381423	-0.0047792294	-0.026891565	0.106295355	-0.026180573	0.010681492	0.082320854	-0.0993441	0.0041088536	-0.066073954	-0.032392252	0.085309885	-0.06730151	0.036546364	0.040646806	0.05715016	0.03670888	0.046199173	-0.05328885	0.020943183	0.06136719	-0.111134596	-0.055649735	0.09920037	0.025693769	0.08633764	-0.06795892	0.010392235	0.027172089	-0.020301286	0.106399976	0.06727412	0.06871514	-0.10453722	0.07837328	-0.023510909	0.00494629	0.068227194	0.033417583	0.0128224045	0.07368036	-0.04327075	-0.09713173	0.034356177	0.08163828	-0.08077969	0.01664294	0.07056535	0.079313025	0.055121005	0.078762874	0.02342916	0.070398495	0.083303615	-0.017192302	0.044879396	-0.021009985	-0.07905097	-0.054230586	0.021843173	0.111028515	-0.06423404	-0.06614955	-0.092346385	-0.061424084	0.0791052	-0.07904783	-0.07220013	-0.025563644	0.02210866	0.04022001	0.018614788	-0.038781945	0.018703045	0.07310065	0.01713572	0.038298145	-0.030748326	-0.042091686	0.09194611	0.023759054	-0.04509968	-0.058433544
0.0512327	0.061905775	-0.07819477	0.054293416	-0.063295275	-0.11266873	-0.002112705	-0.08223196	0.03731334	-0.021274636	0.026106516	-0.041319877	0.08653968	-0.014401149	0.03427281	0.027841661	-0.046221353	-0.039947234	0.021815997	0.04111728	-0.074716546	0.005783645	-0.042407617	-0.0006522747	-0.06970791	0.053116787	-0.05645225	-0.06396622	0.0661496	-0.083138146	0.022203114	0.068772	-0.038909093	0.07415245	0.037338734	0.04867112	0.06678785	-0.029668812	-0.036883138	0.011387404	-0.109027185	0.024811901	-0.03543094	-0.011777389	0.079439215	0.09852215	-0.09179479	-0.083299346	0.07197377	-0.047968302	0.017007818	-0.05773625	-0.022801246	0.018095888	0.02904114	-0.06376752	0.06829599	-0.06462709	-0.06871056	-0.020855356	-0.051122487	-0.038313366	-0.00847797	-0.006357205	0.06641772	-0.03577287	-0.0242636	-0.030465035	0.008421088	0.060783856	0.026846815	0.020681165	0.08634036	0.042923696	0.08459788	0.0035222645	-0.029646417	-0.06085677	-0.05233418	0.042303704	0.0868938	-0.049711652	0.01086062	0.009247106	-0.069261365	0.031071262	-0.05869451	-0.07569454	0.026408749	-0.072290465	-0.01752513	0.025714898	-0.049296387	0.057672825	-0.062319245	-0.08447697	0.08398921	-0.04779561	0.09839392	0.0256374	-0.06702898	-0.08648367	-0.090298586	-0.006189553	0.0050342316	-0.09952379	-0.06255991	0.09331341	0.008398046	-0.0013439195	-0.098090306	0.0011244138	0.03369668	-0.086169444	-0.08208109	-0.02551945	-0.08389547	-0.054406505	-0.06057919	0.06449268	-0.09154497	-0.030982632	-0.08387329	0.0068490803	0.063358776	-0.003267806	0.062963985	-0.04966163
